job,marital,education,age,balance,homeowner,loans,default,contact,length,campaign,pdays,previous,poutcome,RESP,samp#,Rnad #,num
blue-collar,divorced,secondary,50,571,1,0,0,0,88,4,-1,0,2,0,0,0.631346274,0
management,single,secondary,30,308,1,1,0,0,175,2,-1,0,2,0,0,0.928502403,0
management,single,secondary,43,1029,1,0,0,0,145,1,-1,0,2,0,0,0.517507648,0
management,married,tertiary,39,756,1,0,0,0,268,1,-1,0,2,0,0,0.971283642,0
blue-collar,married,secondary,34,516,1,1,0,0,26,1,-1,0,2,0,0,0.887801198,0
blue-collar,married,primary,40,540,1,0,0,0,21,1,-1,0,2,0,0,0.76977894,0
blue-collar,married,secondary,31,0,1,0,0,0,245,1,-1,0,2,0,0,0.846283989,0
admin.,married,primary,34,239,1,0,0,0,107,2,-1,0,2,0,0,0.614151751,0
blue-collar,married,secondary,31,191,1,0,0,0,40,1,-1,0,2,0,0,0.757600894,0
management,single,unknown,32,3044,1,0,0,0,651,1,-1,0,2,0,0,0.87179988,0
services,married,primary,36,0,1,0,0,0,1036,1,-1,0,2,1,0,0.567264803,0
services,married,secondary,32,109,1,0,0,0,364,13,-1,0,2,0,0,0.575987232,0
technician,married,secondary,32,0,0,0,0,0,68,21,-1,0,2,0,0,0.987510613,0
admin.,married,secondary,34,3487,1,0,0,0,464,1,-1,0,2,0,0,0.758217311,0
blue-collar,married,primary,38,451,1,0,0,0,128,3,-1,0,2,0,0,0.749099303,0
services,married,secondary,37,741,1,0,0,0,88,2,-1,0,2,0,0,0.58294213,0
retired,married,secondary,55,3948,0,0,0,0,266,2,-1,0,2,0,0,0.933210626,0
blue-collar,married,primary,39,1802,1,0,0,0,490,1,-1,0,2,0,0,0.821998594,0
admin.,single,secondary,28,1076,1,0,0,0,537,5,-1,0,2,0,0,0.504641323,0
management,married,tertiary,30,732,1,0,0,0,231,1,-1,0,2,0,0,0.606300648,0
management,divorced,secondary,33,1897,1,1,0,0,197,1,-1,0,2,0,0,0.697963458,0
blue-collar,married,secondary,50,1985,1,0,0,0,464,2,-1,0,2,0,0,0.895474499,0
blue-collar,married,secondary,31,-45,1,0,0,0,184,1,-1,0,2,0,0,0.779380553,0
management,married,secondary,35,1825,1,0,0,0,42,1,-1,0,2,0,0,0.500661402,0
technician,married,secondary,29,493,1,1,0,0,132,6,-1,0,2,0,0,0.87633018,0
blue-collar,married,secondary,30,360,1,1,0,0,239,1,-1,0,2,0,0,0.647128555,0
management,divorced,tertiary,51,6,0,0,0,0,193,4,-1,0,2,0,0,0.801493864,0
blue-collar,married,primary,30,4,1,0,0,0,34,1,-1,0,2,0,0,0.780085281,0
management,married,tertiary,33,0,1,0,0,0,223,1,-1,0,2,0,0,0.526273597,0
technician,single,secondary,30,518,1,0,0,0,21,1,-1,0,2,0,0,0.788759455,0
services,married,secondary,35,5029,1,1,0,0,369,2,-1,0,2,0,0,0.782286819,0
blue-collar,married,secondary,33,395,1,0,0,0,122,1,-1,0,2,0,0,0.606752353,0
self-employed,single,tertiary,30,578,1,0,0,0,142,4,-1,0,2,0,0,0.933464996,0
services,married,secondary,46,4780,1,0,0,0,105,3,-1,0,2,0,0,0.633823356,0
management,single,tertiary,34,0,1,0,0,0,83,1,-1,0,2,0,0,0.897146933,0
services,married,secondary,41,1027,1,0,0,0,53,2,-1,0,2,0,0,0.809821258,0
management,divorced,tertiary,33,166,1,0,0,0,278,1,-1,0,2,0,0,0.697010181,0
technician,married,secondary,32,1242,1,0,0,0,183,3,-1,0,2,0,0,0.643511141,0
blue-collar,married,secondary,37,489,1,0,0,0,24,1,-1,0,2,0,0,0.560990977,0
blue-collar,married,secondary,42,-21,0,0,0,0,377,1,-1,0,2,0,0,0.552792391,0
technician,divorced,secondary,32,-399,1,0,0,0,180,1,-1,0,2,0,0,0.906796436,0
retired,married,primary,61,-156,1,1,0,0,283,5,-1,0,2,0,0,0.62101665,0
blue-collar,married,secondary,34,-304,1,1,0,0,178,4,-1,0,2,0,0,0.790013814,0
blue-collar,married,secondary,35,1088,1,0,0,0,362,2,-1,0,2,0,0,0.938798818,0
housemaid,married,tertiary,32,10,1,0,0,0,658,2,-1,0,2,0,0,0.558249599,0
admin.,divorced,secondary,59,3304,1,0,0,0,250,2,-1,0,2,0,0,0.958613604,0
technician,married,secondary,44,0,0,0,0,0,302,1,-1,0,2,0,0,0.969909603,0
technician,married,secondary,35,1707,1,0,0,0,426,3,-1,0,2,0,0,0.516467947,0
blue-collar,married,secondary,35,26,1,0,0,0,277,2,-1,0,2,0,0,0.63152177,0
management,married,tertiary,34,986,1,0,0,0,105,11,-1,0,2,0,0,0.933818719,0
technician,divorced,secondary,36,-435,1,0,0,0,85,8,-1,0,2,0,0,0.502210128,0
admin.,married,secondary,43,6220,1,0,0,0,200,2,-1,0,2,0,0,0.768171104,0
management,single,tertiary,35,1632,1,0,0,0,430,2,-1,0,2,0,0,0.547725794,0
technician,single,secondary,39,122,1,0,0,0,158,1,-1,0,2,0,0,0.613503018,0
services,single,secondary,34,-96,1,0,0,0,269,3,-1,0,2,0,0,0.694004133,0
technician,married,secondary,32,381,1,0,0,0,347,2,-1,0,2,0,0,0.923909969,0
retired,married,secondary,53,-686,0,1,0,0,255,3,-1,0,2,0,0,0.68648728,0
admin.,single,secondary,39,2040,1,0,0,0,145,2,-1,0,2,0,0,0.780520218,0
technician,single,secondary,41,1680,1,0,0,0,76,2,-1,0,2,0,0,0.506670347,0
admin.,single,unknown,40,358,1,0,0,0,350,1,-1,0,2,0,0,0.574886311,0
management,single,tertiary,35,1273,1,0,0,0,111,3,-1,0,2,0,0,0.748592198,0
blue-collar,married,secondary,32,35,1,0,0,0,42,1,-1,0,2,0,0,0.743134129,0
services,single,secondary,33,245,1,0,0,0,140,3,-1,0,2,0,0,0.779236707,0
blue-collar,divorced,primary,44,-119,1,0,1,0,132,5,-1,0,2,0,0,0.751383078,0
retired,married,tertiary,58,2084,1,0,0,0,75,5,-1,0,2,0,0,0.568022389,0
management,married,unknown,42,342,1,0,0,0,156,5,-1,0,2,0,0,0.604676779,0
self-employed,married,primary,54,277,1,0,0,0,360,3,-1,0,2,0,0,0.58295407,0
blue-collar,married,secondary,59,475,1,1,0,0,290,1,-1,0,2,0,0,0.598944562,0
management,married,secondary,34,1105,1,1,0,0,136,4,-1,0,2,0,0,0.673875189,0
admin.,single,secondary,33,0,1,0,0,0,32,2,-1,0,2,0,0,0.57167234,0
blue-collar,married,secondary,30,194,1,0,0,0,178,1,-1,0,2,0,0,0.805873519,0
blue-collar,divorced,secondary,32,0,1,0,0,0,746,2,-1,0,2,0,0,0.522146545,0
housemaid,married,secondary,39,4136,1,0,0,0,142,3,-1,0,2,0,0,0.699427434,0
blue-collar,married,unknown,51,0,0,0,0,0,61,7,-1,0,2,0,0,0.923089305,0
entrepreneur,divorced,unknown,40,2418,1,1,0,0,181,16,-1,0,2,0,0,0.993419604,0
admin.,divorced,primary,33,1416,1,0,0,0,239,4,-1,0,2,0,0,0.523259113,0
blue-collar,married,primary,35,828,0,0,0,0,468,8,-1,0,2,0,0,0.817971953,0
admin.,single,tertiary,28,1540,1,0,0,0,442,11,-1,0,2,0,0,0.661090702,0
blue-collar,married,secondary,59,104,1,0,0,0,92,5,-1,0,2,0,0,0.749081704,0
management,married,unknown,43,498,1,0,0,0,73,5,-1,0,2,0,0,0.840680775,0
admin.,married,secondary,58,3496,1,0,0,0,111,4,-1,0,2,0,0,0.742318902,0
technician,single,secondary,35,1708,1,0,0,0,110,3,-1,0,2,0,0,0.571340286,0
blue-collar,married,unknown,37,-1050,1,0,0,0,548,2,-1,0,2,0,0,0.713017948,0
management,married,secondary,42,12282,1,0,0,0,984,4,-1,0,2,0,0,0.758022159,0
management,married,secondary,29,0,1,0,0,0,85,4,-1,0,2,0,0,0.953411434,0
admin.,divorced,secondary,37,-165,1,0,0,0,48,2,-1,0,2,0,0,0.729962875,0
technician,single,secondary,31,674,1,1,0,0,150,3,-1,0,2,0,0,0.53494049,0
entrepreneur,single,secondary,30,265,1,1,0,0,67,10,-1,0,2,0,0,0.76994338,0
admin.,divorced,secondary,45,-121,1,0,0,0,197,5,-1,0,2,0,0,0.758706397,0
admin.,single,secondary,54,2423,0,0,0,0,75,4,-1,0,2,0,0,0.913467981,0
management,married,tertiary,58,107,1,0,0,0,55,1,-1,0,2,0,0,0.79849351,0
services,married,secondary,32,-790,1,0,1,0,159,1,-1,0,2,0,0,0.954114026,0
admin.,single,secondary,30,3809,1,0,0,0,159,4,-1,0,2,0,0,0.651253407,0
services,married,secondary,33,34,1,1,0,0,161,1,-1,0,2,0,0,0.949151125,0
technician,single,unknown,42,344,1,0,0,0,26,7,-1,0,2,0,0,0.504339308,0
unemployed,married,secondary,31,86,1,1,0,0,963,2,-1,0,2,1,0,0.950457671,0
blue-collar,married,secondary,29,-475,1,0,0,0,538,2,-1,0,2,0,0,0.909747618,0
unemployed,married,secondary,39,0,1,0,0,0,73,1,-1,0,2,0,0,0.892592627,0
self-employed,married,secondary,41,2812,1,0,0,0,447,1,-1,0,2,0,0,0.613956438,0
technician,married,secondary,45,4466,1,0,0,0,110,1,-1,0,2,0,0,0.606102345,0
management,divorced,tertiary,49,9326,1,0,0,0,166,1,-1,0,2,0,0,0.884341785,0
blue-collar,married,primary,37,1534,1,0,0,0,126,4,-1,0,2,0,0,0.905516583,0
self-employed,married,tertiary,37,1510,1,0,0,0,88,2,-1,0,2,0,0,0.96697236,0
entrepreneur,married,secondary,43,3862,1,0,0,0,102,1,-1,0,2,0,0,0.976019993,0
admin.,divorced,secondary,55,873,1,1,0,0,131,1,-1,0,2,0,0,0.615900937,0
management,divorced,tertiary,48,1669,1,0,0,0,143,1,-1,0,2,0,0,0.818230273,0
blue-collar,married,secondary,44,3813,1,0,0,0,771,1,-1,0,2,0,0,0.789356959,0
technician,married,secondary,44,497,1,0,0,0,103,2,-1,0,2,0,0,0.936105341,0
services,married,secondary,38,823,1,0,0,0,132,5,-1,0,2,0,0,0.829403653,0
entrepreneur,married,secondary,43,0,0,0,0,0,1025,7,-1,0,2,1,0,0.97306121,0
blue-collar,single,unknown,34,6141,1,0,0,0,145,1,-1,0,2,0,0,0.961094382,0
technician,single,secondary,32,471,1,0,0,0,379,2,-1,0,2,0,0,0.792611354,0
retired,married,secondary,57,519,1,0,0,0,393,3,-1,0,2,0,0,0.955295108,0
management,single,tertiary,32,12686,1,0,0,0,54,1,-1,0,2,0,0,0.791582442,0
blue-collar,married,primary,39,572,1,1,0,0,235,1,-1,0,2,0,0,0.835703429,0
technician,married,secondary,38,27,1,0,0,0,404,4,-1,0,2,0,0,0.60966322,0
services,married,secondary,37,0,1,0,0,0,126,1,-1,0,2,0,0,0.925755729,0
admin.,married,secondary,30,-366,1,1,0,0,102,1,-1,0,2,0,0,0.73629371,0
management,single,tertiary,35,4788,1,0,0,0,227,1,-1,0,2,0,0,0.521067554,0
blue-collar,married,primary,30,346,1,0,0,0,135,1,-1,0,2,0,0,0.612886157,0
management,single,tertiary,32,974,1,0,0,0,228,1,-1,0,2,0,0,0.857996317,0
management,single,tertiary,30,149,1,0,0,0,220,2,-1,0,2,0,0,0.92935896,0
technician,single,secondary,37,466,1,0,0,0,231,2,-1,0,2,0,0,0.590455508,0
blue-collar,married,secondary,46,243,1,0,0,0,310,4,-1,0,2,0,0,0.751755941,0
management,divorced,secondary,32,-107,1,0,0,0,216,2,-1,0,2,0,0,0.774255025,0
management,single,tertiary,34,618,1,0,0,0,119,4,-1,0,2,0,0,0.667014804,0
management,married,tertiary,59,202,1,0,0,0,128,6,-1,0,2,0,0,0.811057584,0
admin.,single,secondary,31,527,1,0,0,0,722,2,-1,0,2,0,0,0.706816316,0
blue-collar,married,primary,40,1698,1,1,0,0,240,5,-1,0,2,0,0,0.761751744,0
admin.,single,secondary,31,2104,1,0,0,0,455,1,-1,0,2,0,0,0.569383495,0
services,single,secondary,29,498,1,0,0,0,177,26,-1,0,2,0,0,0.982642416,0
management,married,secondary,37,341,0,0,0,0,120,2,-1,0,2,0,0,0.657147609,0
admin.,married,secondary,47,0,0,0,0,0,110,2,-1,0,2,0,0,0.505884808,0
entrepreneur,divorced,unknown,53,4736,1,0,0,0,676,5,-1,0,2,0,0,0.89516131,0
services,single,secondary,27,3110,1,0,0,0,356,2,-1,0,2,0,0,0.671109292,0
blue-collar,single,secondary,34,-42,1,1,0,0,294,2,-1,0,2,0,0,0.608556076,0
self-employed,single,tertiary,39,1132,1,0,0,0,216,1,-1,0,2,0,0,0.625984592,0
entrepreneur,single,tertiary,27,512,1,1,0,0,220,1,-1,0,2,0,0,0.968241274,0
blue-collar,married,secondary,45,7858,1,0,0,0,641,2,-1,0,2,0,0,0.69141037,0
blue-collar,married,primary,45,147,1,0,0,0,478,2,-1,0,2,0,0,0.635749142,0
blue-collar,married,unknown,35,56,1,0,0,0,130,1,-1,0,2,0,0,0.913018491,0
services,single,secondary,28,3575,1,0,0,0,245,1,-1,0,2,0,0,0.52689377,0
blue-collar,married,primary,40,919,1,0,0,0,327,2,-1,0,2,0,0,0.831523686,0
entrepreneur,single,tertiary,31,0,0,0,0,0,31,5,-1,0,2,0,0,0.559212949,0
blue-collar,single,secondary,26,-36,1,0,1,0,482,2,-1,0,2,1,0,0.83621218,0
management,single,tertiary,30,7845,1,0,0,0,59,1,-1,0,2,0,0,0.722294695,0
blue-collar,married,primary,38,0,1,0,0,0,179,2,-1,0,2,0,0,0.931172443,0
blue-collar,married,secondary,31,60,1,0,0,0,215,10,-1,0,2,0,0,0.834348437,0
management,married,tertiary,28,3844,1,0,0,0,132,2,-1,0,2,0,0,0.693396702,0
blue-collar,married,primary,44,1066,1,0,0,0,25,1,-1,0,2,0,0,0.765380119,0
admin.,married,secondary,51,788,1,0,0,0,959,6,-1,0,2,0,0,0.974480337,0
blue-collar,single,secondary,23,-207,1,0,1,0,277,1,-1,0,2,0,0,0.512332834,0
admin.,divorced,secondary,38,4630,1,0,0,0,133,3,-1,0,2,0,0,0.796970167,0
management,married,tertiary,38,980,0,0,0,0,662,5,-1,0,2,0,0,0.836066134,0
blue-collar,married,primary,31,576,1,1,0,0,230,3,-1,0,2,0,0,0.977935191,0
admin.,single,secondary,34,1254,0,0,0,0,87,3,-1,0,2,0,0,0.973909081,0
retired,married,primary,61,296,1,1,0,0,323,2,-1,0,2,0,0,0.550535619,0
admin.,single,secondary,31,678,1,0,0,0,117,4,-1,0,2,0,0,0.637891554,0
blue-collar,single,primary,28,0,1,1,0,0,380,4,-1,0,2,0,0,0.51101111,0
admin.,married,secondary,28,1582,1,0,0,0,816,2,-1,0,2,0,0,0.574932961,0
blue-collar,married,secondary,38,284,1,1,0,0,1030,6,-1,0,2,0,0,0.974292257,0
blue-collar,single,unknown,38,10,1,0,0,0,266,10,-1,0,2,0,0,0.794146604,0
technician,single,secondary,31,205,1,0,0,0,342,2,-1,0,2,0,0,0.791168648,0
admin.,married,secondary,39,46,0,0,0,0,187,2,-1,0,2,0,0,0.594527142,0
technician,single,secondary,45,1044,1,0,0,0,239,8,-1,0,2,0,0,0.957851982,0
blue-collar,married,secondary,48,750,1,0,0,0,246,5,-1,0,2,0,0,0.568811294,0
blue-collar,married,primary,27,1002,1,0,0,0,583,1,-1,0,2,0,0,0.621111649,0
services,single,secondary,57,1430,1,0,0,0,666,5,-1,0,2,0,0,0.914838375,0
management,single,tertiary,25,2399,1,0,0,0,193,2,-1,0,2,0,0,0.715196004,0
services,single,primary,34,654,0,0,0,0,604,14,-1,0,2,0,0,0.50177984,0
blue-collar,married,secondary,33,-409,1,0,0,0,235,3,-1,0,2,0,0,0.885088617,0
blue-collar,married,primary,51,303,1,0,0,0,87,7,-1,0,2,0,0,0.61868663,0
technician,single,tertiary,31,321,1,0,0,0,25,16,-1,0,2,0,0,0.677651084,0
unemployed,married,secondary,44,-505,1,0,1,0,113,11,-1,0,2,0,0,0.833862908,0
blue-collar,married,secondary,28,1958,1,0,0,0,196,1,-1,0,2,0,0,0.862166124,0
blue-collar,single,primary,23,8627,1,0,0,0,281,1,-1,0,2,0,0,0.590016253,0
admin.,single,secondary,31,437,1,1,0,0,173,14,-1,0,2,0,0,0.502541575,0
management,married,unknown,35,1128,1,0,0,0,457,1,-1,0,2,0,0,0.80025539,0
admin.,divorced,secondary,57,-461,1,1,0,0,145,8,-1,0,2,0,0,0.715421853,0
technician,married,unknown,41,-1136,1,1,0,0,89,1,-1,0,2,0,0,0.850187812,0
blue-collar,single,primary,48,1938,1,0,0,0,407,1,-1,0,2,0,0,0.651490493,0
services,single,secondary,29,-527,1,1,0,0,250,1,-1,0,2,0,0,0.514441285,0
management,divorced,secondary,45,644,1,0,0,0,633,1,-1,0,2,1,0,0.565589923,0
services,married,secondary,33,39,1,0,0,0,66,4,-1,0,2,0,0,0.713091861,0
services,single,secondary,34,258,1,0,0,0,131,2,-1,0,2,0,0,0.580935302,0
blue-collar,married,secondary,24,-389,1,1,0,0,1242,1,-1,0,2,1,0,0.640048077,0
technician,married,secondary,43,369,1,0,0,0,75,3,-1,0,2,0,0,0.524841339,0
blue-collar,divorced,primary,54,215,1,0,0,0,71,5,-1,0,2,0,0,0.860886557,0
admin.,single,secondary,41,-22,1,0,0,0,166,2,-1,0,2,0,0,0.698561496,0
blue-collar,single,secondary,27,1065,1,1,0,0,313,1,-1,0,2,0,0,0.840504281,0
blue-collar,single,secondary,28,0,1,0,1,0,237,1,-1,0,2,0,0,0.87767165,0
technician,married,secondary,51,1446,1,0,0,0,84,7,-1,0,2,0,0,0.502842621,0
services,single,secondary,29,-565,1,0,0,0,109,1,-1,0,2,0,0,0.948887381,0
blue-collar,married,secondary,39,1386,1,1,0,0,193,2,-1,0,2,0,0,0.512637214,0
management,divorced,tertiary,36,3611,1,0,0,0,347,3,-1,0,2,0,0,0.572356631,0
technician,single,secondary,24,2019,1,0,0,0,1045,1,-1,0,2,0,0,0.712257082,0
services,single,secondary,25,556,1,1,0,0,361,1,-1,0,2,0,0,0.836170435,0
blue-collar,single,secondary,23,492,1,0,0,0,638,1,-1,0,2,1,0,0.648661119,0
blue-collar,married,secondary,30,578,1,1,0,0,48,1,-1,0,2,0,0,0.602324109,0
blue-collar,single,secondary,25,2,0,0,0,0,264,2,-1,0,2,0,0,0.890073629,0
management,single,tertiary,27,-713,1,0,1,0,525,2,-1,0,2,1,0,0.52173288,0
blue-collar,married,secondary,37,117,1,0,0,0,52,1,-1,0,2,0,0,0.581796972,0
services,married,primary,51,-553,1,0,0,0,149,8,-1,0,2,0,0,0.886373739,0
admin.,divorced,secondary,26,-45,1,0,0,0,357,2,-1,0,2,0,0,0.54094288,0
blue-collar,married,secondary,47,1143,1,0,0,0,79,1,-1,0,2,0,0,0.750723751,0
blue-collar,married,primary,26,178,1,0,0,0,833,2,-1,0,2,0,0,0.758104954,0
unknown,single,primary,43,433,0,0,0,0,45,1,-1,0,2,0,0,0.990603367,0
technician,single,tertiary,28,0,1,0,0,0,205,6,-1,0,2,0,0,0.549305151,0
technician,divorced,secondary,32,273,1,0,0,0,204,1,-1,0,2,0,0,0.55711146,0
blue-collar,married,primary,35,300,1,0,0,0,81,1,-1,0,2,0,0,0.953089908,0
housemaid,married,primary,58,5278,1,0,0,0,763,4,-1,0,2,0,0,0.827173007,0
management,married,tertiary,33,1808,1,0,0,0,99,4,-1,0,2,0,0,0.934691699,0
blue-collar,married,primary,29,-303,1,1,1,0,298,3,-1,0,2,0,0,0.700084179,0
blue-collar,married,secondary,26,-82,1,0,1,0,23,2,-1,0,2,0,0,0.98108804,0
blue-collar,married,secondary,44,406,1,0,0,0,222,1,-1,0,2,0,0,0.860514047,0
blue-collar,married,secondary,39,518,1,0,0,0,608,2,-1,0,2,0,0,0.580288917,0
management,single,tertiary,28,-227,1,0,0,0,298,2,-1,0,2,0,0,0.803221683,0
blue-collar,divorced,primary,54,138,1,0,0,0,173,10,-1,0,2,0,0,0.758058175,0
admin.,single,secondary,29,130,0,0,0,0,134,2,-1,0,2,0,0,0.538481854,0
admin.,divorced,secondary,29,201,1,0,0,0,121,3,-1,0,2,0,0,0.729826534,0
services,single,secondary,29,447,1,1,0,0,106,1,-1,0,2,0,0,0.706867201,0
admin.,divorced,secondary,29,-489,1,0,1,0,249,2,-1,0,2,0,0,0.951646315,0
admin.,divorced,secondary,35,437,1,0,0,0,908,1,-1,0,2,1,0,0.994948041,0
blue-collar,married,secondary,25,-507,1,1,0,0,404,2,-1,0,2,0,0,0.735632821,0
blue-collar,married,primary,57,2892,1,0,0,0,235,5,-1,0,2,0,0,0.81448118,0
blue-collar,married,secondary,47,273,1,0,0,0,163,1,-1,0,2,0,0,0.597014503,0
blue-collar,married,secondary,37,311,1,0,0,0,135,1,-1,0,2,0,0,0.699320701,0
blue-collar,single,primary,26,3342,1,0,0,0,329,4,-1,0,2,0,0,0.887904637,0
blue-collar,married,unknown,51,226,1,0,0,0,17,13,-1,0,2,0,0,0.905929978,0
services,married,secondary,42,717,1,0,0,0,152,6,-1,0,2,0,0,0.87555912,0
blue-collar,single,primary,27,0,1,0,0,0,299,2,-1,0,2,0,0,0.688416154,0
blue-collar,married,primary,39,104,1,0,0,0,624,2,-1,0,2,0,0,0.975073842,0
services,single,secondary,27,1913,1,0,0,0,216,2,-1,0,2,0,0,0.597490277,0
management,single,tertiary,24,933,1,0,0,0,122,1,-1,0,2,0,0,0.796721598,0
blue-collar,married,secondary,59,87,0,0,0,0,65,10,-1,0,2,0,0,0.781715348,0
technician,married,secondary,38,625,1,0,0,0,140,2,-1,0,2,0,0,0.636138109,0
blue-collar,divorced,secondary,36,-159,1,0,0,0,382,3,-1,0,2,0,0,0.594426768,0
management,divorced,tertiary,43,350,1,0,0,0,128,1,-1,0,2,0,0,0.814701329,0
admin.,married,secondary,52,531,0,0,0,0,222,1,-1,0,2,0,0,0.545848465,0
unknown,married,tertiary,55,0,0,0,0,0,38,1,-1,0,2,0,0,0.76745086,0
self-employed,married,tertiary,35,182,0,1,0,0,379,1,-1,0,2,0,0,0.502490455,0
management,married,tertiary,41,5,0,0,0,0,178,1,-1,0,2,0,0,0.840460738,0
admin.,married,secondary,48,395,0,0,0,0,168,1,-1,0,2,0,0,0.531436977,0
blue-collar,married,unknown,49,1944,0,0,0,0,773,1,-1,0,2,0,0,0.688312571,0
admin.,married,secondary,39,835,1,0,0,0,135,1,-1,0,2,0,0,0.866506269,0
blue-collar,married,secondary,33,1240,1,0,0,0,400,2,-1,0,2,0,0,0.513332294,0
admin.,single,secondary,59,848,0,0,0,0,63,1,-1,0,2,0,0,0.626266272,0
retired,married,secondary,59,56,0,0,0,0,396,1,-1,0,2,0,0,0.62458124,0
admin.,married,secondary,51,0,0,0,0,0,78,1,-1,0,2,0,0,0.977965477,0
unknown,married,unknown,59,3940,0,0,0,0,48,2,-1,0,2,0,0,0.598476731,0
management,married,tertiary,35,-640,1,1,0,0,78,6,-1,0,2,0,0,0.610615956,0
management,married,unknown,36,0,0,0,0,0,131,1,-1,0,2,0,0,0.905876117,0
unknown,divorced,unknown,51,1649,0,0,0,0,93,1,-1,0,2,0,0,0.974704209,0
admin.,married,secondary,42,4209,1,0,0,0,57,6,-1,0,2,0,0,0.999311814,0
technician,single,tertiary,46,2800,0,0,0,0,47,1,-1,0,2,0,0,0.969417713,0
management,married,tertiary,53,1619,0,0,0,0,89,1,-1,0,2,0,0,0.925105667,0
management,married,tertiary,53,0,0,1,1,0,189,1,-1,0,2,0,0,0.695870215,0
retired,married,secondary,59,0,0,0,0,0,812,1,-1,0,2,1,0,0.730493982,0
blue-collar,married,secondary,37,-97,1,0,0,0,135,2,-1,0,2,0,0,0.671685994,0
services,married,secondary,37,2132,0,0,0,0,232,1,-1,0,2,0,0,0.521591709,0
services,married,secondary,23,2673,1,0,0,0,81,2,-1,0,2,0,0,0.673064522,0
housemaid,married,secondary,52,14363,0,0,0,0,132,1,-1,0,2,0,0,0.854496869,0
entrepreneur,married,tertiary,58,853,0,0,0,0,1149,2,-1,0,2,1,0,0.652523121,0
services,married,secondary,26,682,1,1,0,0,166,2,-1,0,2,0,0,0.849338114,0
unknown,single,unknown,51,0,0,0,0,0,409,1,-1,0,2,0,0,0.814550959,0
retired,divorced,tertiary,55,1218,0,1,0,0,145,1,-1,0,2,0,0,0.556968273,0
blue-collar,married,unknown,45,419,0,0,0,0,420,1,-1,0,2,0,0,0.56745197,0
technician,single,secondary,39,681,1,0,0,0,170,1,-1,0,2,0,0,0.987569028,0
management,single,tertiary,37,240,0,0,0,0,1123,1,-1,0,2,1,0,0.907471271,0
blue-collar,married,primary,42,1401,1,0,0,0,627,1,-1,0,2,0,0,0.960452229,0
management,married,tertiary,60,13360,0,1,0,0,264,1,-1,0,2,0,0,0.579711567,0
admin.,married,secondary,37,641,1,0,0,0,42,1,-1,0,2,0,0,0.513601974,0
retired,married,primary,55,0,0,0,0,0,272,1,-1,0,2,0,0,0.685284689,0
management,divorced,tertiary,56,982,0,0,0,0,152,1,-1,0,2,0,0,0.592899414,0
admin.,single,secondary,28,25,1,0,0,0,109,2,-1,0,2,0,0,0.624955901,0
services,married,unknown,44,67,1,0,0,0,202,1,-1,0,2,0,0,0.865337186,0
unknown,single,unknown,42,1316,0,0,0,0,285,1,-1,0,2,0,0,0.891652681,0
unemployed,married,secondary,42,202,0,0,0,0,257,1,-1,0,2,0,0,0.553431463,0
technician,married,secondary,42,769,0,0,0,0,90,1,-1,0,2,0,0,0.601631651,0
management,married,tertiary,48,2960,0,0,0,0,86,1,-1,0,2,0,0,0.876661981,0
blue-collar,married,unknown,59,139,0,0,0,0,153,1,-1,0,2,0,0,0.737845372,0
blue-collar,single,secondary,43,318,1,0,0,0,736,2,-1,0,2,1,0,0.981074263,0
management,married,tertiary,47,0,0,0,0,0,265,2,-1,0,2,0,0,0.559645237,0
unknown,married,primary,59,1470,0,0,0,0,74,1,-1,0,2,0,0,0.600502721,0
retired,married,secondary,60,4820,0,0,0,0,419,1,-1,0,2,0,0,0.555272507,0
unemployed,divorced,secondary,53,1242,0,0,0,0,280,1,-1,0,2,0,0,0.669052301,0
entrepreneur,married,tertiary,54,11464,0,0,0,0,222,1,-1,0,2,0,0,0.669237706,0
blue-collar,married,secondary,46,0,1,0,0,0,83,2,-1,0,2,0,0,0.692112562,0
blue-collar,married,secondary,49,787,1,0,0,0,280,1,-1,0,2,0,0,0.976624828,0
services,divorced,primary,53,3107,0,0,0,0,152,1,-1,0,2,0,0,0.725770942,0
unemployed,single,primary,36,1201,1,0,0,0,57,1,-1,0,2,0,0,0.707143727,0
management,divorced,tertiary,37,168,1,0,0,0,227,1,-1,0,2,0,0,0.505787941,0
admin.,married,unknown,58,4318,0,0,0,0,307,2,-1,0,2,0,0,0.622653771,0
blue-collar,married,secondary,47,1996,0,0,0,0,761,2,-1,0,2,1,0,0.927936661,0
blue-collar,married,secondary,37,196,1,0,0,0,66,3,-1,0,2,0,0,0.882919409,0
blue-collar,married,secondary,29,185,1,1,0,0,471,3,-1,0,2,0,0,0.677521816,0
self-employed,married,secondary,29,425,1,0,0,0,562,15,-1,0,2,1,0,0.747039677,0
entrepreneur,single,tertiary,30,734,1,0,0,0,113,3,-1,0,2,0,0,0.692449263,0
technician,single,secondary,37,255,0,0,0,0,447,2,-1,0,2,0,0,0.649049044,0
